,geometry,name
0,POINT (103.909408333333 1.39115933333333),SENGKANG
0,POINT (103.909443833333 1.391117),SENGKANG
0,POINT (103.909516666667 1.389972),SENGKANG
0,POINT (103.909546166667 1.40606533333333),PUNGGOL
0,POINT (103.90956 1.33517),BEDOK
0,POINT (103.9096 1.31037),BEDOK
0,POINT (103.9096 1.327585),BEDOK
0,POINT (103.909759 1.3962315),PUNGGOL
0,POINT (103.9099 1.40038),PUNGGOL
0,POINT (103.90992 1.31612),BEDOK
0,POINT (103.90995 1.40112),PUNGGOL
0,POINT (103.91 1.401157),PUNGGOL
0,POINT (103.910184333333 1.33017383333333),BEDOK
0,POINT (103.91018475 1.39037256666667),SENGKANG
0,POINT (103.910211 1.33226433333333),BEDOK
0,POINT (103.91032 1.39453),PUNGGOL
0,POINT (103.91037 1.39058),PUNGGOL
0,POINT (103.9104695 1.3899895),SENGKANG
0,POINT (103.9105 1.310495),BEDOK
0,POINT (103.91051 1.32035),BEDOK
0,POINT (103.91055 1.32813),BEDOK
0,POINT (103.91058 1.39619),PUNGGOL
0,POINT (103.91058405 1.33221758333333),BEDOK
0,POINT (103.910676833333 1.396369),PUNGGOL
0,POINT (103.910691333333 1.38983083333333),SENGKANG
0,POINT (103.91075 1.3125),BEDOK
0,POINT (103.9108 1.401085),PUNGGOL
0,POINT (103.91083 1.39511),PUNGGOL
0,POINT (103.91087 1.39004),PUNGGOL
0,POINT (103.91129 1.39481),PUNGGOL
0,POINT (103.9113855 1.33489366666667),BEDOK
0,POINT (103.911423333333 1.393865),PUNGGOL
0,POINT (103.9114525 1.31089366666667),BEDOK
0,POINT (103.91156 1.30877),BEDOK
0,POINT (103.91163 1.38926),PUNGGOL
0,POINT (103.91185 1.32757),BEDOK
0,POINT (103.911900333333 1.407413),PUNGGOL
0,POINT (103.91199 1.40239),PUNGGOL
0,POINT (103.91202 1.32897),BEDOK
0,POINT (103.91208 1.30661),BEDOK
0,POINT (103.9121 1.335039),BEDOK
0,POINT (103.912182 1.3324305),BEDOK
0,POINT (103.9123245 1.407109),PUNGGOL
0,POINT (103.91234 1.3883),PUNGGOL
0,POINT (103.91248 1.32076),BEDOK
0,POINT (103.91251 1.32074),BEDOK
0,POINT (103.91267 1.3205),BEDOK
0,POINT (103.912733166667 1.33043666666667),BEDOK
0,POINT (103.91312 1.33925),BEDOK
0,POINT (103.91313 1.33223),BEDOK
0,POINT (103.913273833333 1.33209),BEDOK
0,POINT (103.9134055 1.329546),BEDOK
0,POINT (103.913519666667 1.3868875),PUNGGOL
0,POINT (103.91363 1.32974),BEDOK
0,POINT (103.913716666667 1.30247633333333),MARINE PARADE
0,POINT (103.91384 1.32129),BEDOK
0,POINT (103.91409 1.39712),PUNGGOL
0,POINT (103.91427 1.38605),PUNGGOL
0,POINT (103.91453 1.3052),MARINE PARADE
0,POINT (103.91476 1.33321),BEDOK
0,POINT (103.91505 1.39183),PUNGGOL
0,POINT (103.91515 1.3025),MARINE PARADE
0,POINT (103.91519 1.39289),PUNGGOL
0,POINT (103.9151935 1.33449333333333),BEDOK
0,POINT (103.91524555 1.33145781666667),BEDOK
0,POINT (103.9156445 1.40398033333333),PUNGGOL
0,POINT (103.91575 1.39618),PUNGGOL
0,POINT (103.915850483333 1.39479096666667),PUNGGOL
0,POINT (103.9162 1.320537),BEDOK
0,POINT (103.916331666667 1.39975983333333),PUNGGOL
0,POINT (103.91642 1.38366),PASIR RIS
0,POINT (103.91644 1.39571),PUNGGOL
0,POINT (103.91647 1.38353),PASIR RIS
0,POINT (103.91658 1.39527),PUNGGOL
0,POINT (103.91694 1.30432),MARINE PARADE
0,POINT (103.91718 1.39516),PUNGGOL
0,POINT (103.917300666667 1.33375383333333),BEDOK
0,POINT (103.91773 1.38256),PASIR RIS
0,POINT (103.91805 1.31037),BEDOK
0,POINT (103.91826 1.30307),MARINE PARADE
0,POINT (103.918283 1.32303866666667),BEDOK
0,POINT (103.91839 1.33834),BEDOK
0,POINT (103.91841 1.33195),BEDOK
0,POINT (103.91847 1.3841),PASIR RIS
0,POINT (103.91853 1.38145),PASIR RIS
0,POINT (103.9186 1.33468),BEDOK
0,POINT (103.91865 1.38352),PASIR RIS
0,POINT (103.9187 1.34245),BEDOK
0,POINT (103.91875 1.32108),BEDOK
0,POINT (103.91879 1.38121),PASIR RIS
0,POINT (103.91924 1.30389),BEDOK
0,POINT (103.91933 1.30757),BEDOK
0,POINT (103.9196 1.30355),BEDOK
0,POINT (103.919646 1.32179766666667),BEDOK
0,POINT (103.91973 1.32152),BEDOK
0,POINT (103.92003 1.33808),BEDOK
0,POINT (103.92004 1.30365),BEDOK
0,POINT (103.92019 1.33611),BEDOK
0,POINT (103.92105 1.33237),BEDOK
0,POINT (103.92114 1.37526),PAYA LEBAR
0,POINT (103.92128 1.37949),PASIR RIS
0,POINT (103.92134 1.30462),BEDOK
0,POINT (103.92157 1.37934),PASIR RIS
0,POINT (103.9217 1.329159),BEDOK
0,POINT (103.92184 1.31155),BEDOK
0,POINT (103.921901333333 1.30479933333333),BEDOK
0,POINT (103.92201 1.37916),PASIR RIS
0,POINT (103.922131 1.328989),BEDOK
0,POINT (103.92216 1.32496),BEDOK
0,POINT (103.92233 1.33372),BEDOK
0,POINT (103.922388666667 1.32941266666667),BEDOK
0,POINT (103.92258 1.37891),PASIR RIS
0,POINT (103.92278 1.37028),PAYA LEBAR
0,POINT (103.922792 1.3148015),BEDOK
0,POINT (103.9229 1.31197),BEDOK
0,POINT (103.92314 1.3377),BEDOK
0,POINT (103.923197 1.32940966666667),BEDOK
0,POINT (103.92334 1.32835),BEDOK
0,POINT (103.9236 1.32339),BEDOK
0,POINT (103.92365 1.3053),BEDOK
0,POINT (103.923651166667 1.3333085),BEDOK
0,POINT (103.924276833333 1.3371505),BEDOK
0,POINT (103.9243 1.33616),BEDOK
0,POINT (103.92432 1.33338),BEDOK
0,POINT (103.92475 1.3783),PASIR RIS
0,POINT (103.92486 1.31254),BEDOK
0,POINT (103.92488 1.31833),BEDOK
0,POINT (103.925 1.333092),BEDOK
0,POINT (103.92504 1.33488),BEDOK
0,POINT (103.92511 1.33828),BEDOK
0,POINT (103.925133666667 1.37303616666667),PAYA LEBAR
0,POINT (103.925352833333 1.3349875),BEDOK
0,POINT (103.92546 1.30583),BEDOK
0,POINT (103.92564 1.33506),BEDOK
0,POINT (103.925741333333 1.3303435),BEDOK
0,POINT (103.925863 1.34995233333333),PAYA LEBAR
0,POINT (103.92596 1.30658),BEDOK
0,POINT (103.92599 1.33196),BEDOK
0,POINT (103.926051666667 1.3059875),BEDOK
0,POINT (103.9261 1.33201),BEDOK
0,POINT (103.92616 1.33776),BEDOK
0,POINT (103.92626 1.35038),TAMPINES
0,POINT (103.926280833333 1.33173835),BEDOK
0,POINT (103.92636 1.3373),BEDOK
0,POINT (103.92645 1.32984),BEDOK
0,POINT (103.92665 1.30622),BEDOK
0,POINT (103.9267 1.34924),TAMPINES
0,POINT (103.9267 1.34984),TAMPINES
0,POINT (103.92681 1.32671),BEDOK
0,POINT (103.926861833333 1.3322405),BEDOK
0,POINT (103.92708 1.3354),BEDOK
0,POINT (103.9273975 1.33441266666667),BEDOK
0,POINT (103.9274 1.328779),BEDOK
0,POINT (103.92741 1.37762),PASIR RIS
0,POINT (103.92766 1.32343),BEDOK
0,POINT (103.92779 1.3334),BEDOK
0,POINT (103.92787 1.33108),BEDOK
0,POINT (103.92793 1.35398),PAYA LEBAR
0,POINT (103.927990833333 1.32623266666667),BEDOK
0,POINT (103.92814 1.33002),BEDOK
0,POINT (103.92824 1.32791),BEDOK
0,POINT (103.92832 1.33407),BEDOK
0,POINT (103.92837 1.31516),BEDOK
0,POINT (103.928766333333 1.35039466666667),TAMPINES
0,POINT (103.9291 1.30745),BEDOK
0,POINT (103.9292 1.324145),BEDOK
0,POINT (103.92921 1.32413),BEDOK
0,POINT (103.92921 1.34865),TAMPINES
0,POINT (103.92925 1.32424),BEDOK
0,POINT (103.92935 1.32416),BEDOK
0,POINT (103.9294 1.335636),BEDOK
0,POINT (103.92963 1.33279),BEDOK
0,POINT (103.93002 1.30734),BEDOK
0,POINT (103.93026 1.30874),BEDOK
0,POINT (103.93037 1.35788),TAMPINES
0,POINT (103.93048 1.3713),TAMPINES
0,POINT (103.93051 1.36891),PAYA LEBAR
0,POINT (103.93055 1.33469),BEDOK
0,POINT (103.93087 1.3382),BEDOK
0,POINT (103.930880166667 1.37629433333333),PASIR RIS
0,POINT (103.931010166667 1.31404216666667),BEDOK
0,POINT (103.9311 1.32832),BEDOK
0,POINT (103.9311 1.34764),TAMPINES
0,POINT (103.931170833333 1.35000816666667),TAMPINES
0,POINT (103.93123 1.3476),TAMPINES
0,POINT (103.93173 1.37546),PAYA LEBAR
0,POINT (103.93175 1.30831),BEDOK
0,POINT (103.9321 1.328702),BEDOK
0,POINT (103.93221 1.31209),BEDOK
0,POINT (103.932351833333 1.33231916666667),BEDOK
0,POINT (103.93249 1.32246),BEDOK
0,POINT (103.932589666667 1.352226),TAMPINES
0,POINT (103.932666833333 1.35837033333333),TAMPINES
0,POINT (103.932769833333 1.30786266666667),BEDOK
0,POINT (103.93301 1.31888),BEDOK
0,POINT (103.93327 1.32772),BEDOK
0,POINT (103.93334 1.30805),BEDOK
0,POINT (103.933418166667 1.35543766666667),TAMPINES
0,POINT (103.933449333333 1.3290005),BEDOK
0,POINT (103.933458833333 1.3792765),PASIR RIS
0,POINT (103.93347 1.33585),BEDOK
0,POINT (103.933572166667 1.33556983333333),BEDOK
0,POINT (103.933722666667 1.37744716666667),PASIR RIS
0,POINT (103.9338465 1.37913783333333),PASIR RIS
0,POINT (103.93401 1.35199),TAMPINES
0,POINT (103.93409 1.33154),BEDOK
0,POINT (103.93412 1.35393),TAMPINES
0,POINT (103.934299 1.37851633333333),PASIR RIS
0,POINT (103.9343 1.323336),BEDOK
0,POINT (103.934301333333 1.35480965),TAMPINES
0,POINT (103.93436 1.3234),BEDOK
0,POINT (103.9345 1.33149),BEDOK
0,POINT (103.934573166667 1.31047716666667),BEDOK
0,POINT (103.9347885 1.3775905),PASIR RIS
0,POINT (103.93486 1.32442),BEDOK
0,POINT (103.934923983333 1.37964743333333),PASIR RIS
0,POINT (103.934942166667 1.35248316666667),TAMPINES
0,POINT (103.93499 1.3604),TAMPINES
0,POINT (103.93507 1.32759),BEDOK
0,POINT (103.93539 1.32847),BEDOK
0,POINT (103.9354 1.32),BEDOK
0,POINT (103.9354672 1.32840976666667),BEDOK
0,POINT (103.93547 1.32574),BEDOK
0,POINT (103.93547 1.32831),BEDOK
0,POINT (103.93549 1.32819),BEDOK
0,POINT (103.93549 1.3354),BEDOK
0,POINT (103.935541833333 1.34698066666667),TAMPINES
0,POINT (103.93556 1.30719),BEDOK
0,POINT (103.93563 1.32484),BEDOK
0,POINT (103.935665833333 1.35032116666667),TAMPINES
0,POINT (103.93585 1.30709),BEDOK
0,POINT (103.93585 1.30717),BEDOK
0,POINT (103.9360555 1.34753966666667),TAMPINES
0,POINT (103.9360605 1.32025683333333),BEDOK
0,POINT (103.936069666667 1.32026),BEDOK
0,POINT (103.936073333333 1.34755916666667),TAMPINES
0,POINT (103.9361 1.34898),TAMPINES
0,POINT (103.936109 1.37474033333333),PASIR RIS
0,POINT (103.93619 1.32006),BEDOK
0,POINT (103.936207666667 1.3095575),BEDOK
0,POINT (103.936237666667 1.32731783333333),BEDOK
0,POINT (103.93624 1.33191),BEDOK
0,POINT (103.936253666667 1.32731983333333),BEDOK
0,POINT (103.936279 1.35312933333333),TAMPINES
0,POINT (103.936489166667 1.35450766666667),TAMPINES
0,POINT (103.936513683333 1.37473938333333),PASIR RIS
0,POINT (103.93652 1.3736),PASIR RIS
0,POINT (103.936534666667 1.37493066666667),PASIR RIS
0,POINT (103.9367 1.327642),BEDOK
0,POINT (103.9367 1.34998),TAMPINES
0,POINT (103.9368 1.379),PASIR RIS
0,POINT (103.936867833333 1.33539633333333),BEDOK
0,POINT (103.936938166667 1.3822705),PASIR RIS
0,POINT (103.937067833333 1.35658933333333),TAMPINES
0,POINT (103.9372 1.38265),PASIR RIS
0,POINT (103.937366316667 1.32799975),BEDOK
0,POINT (103.937383833333 1.3562826),TAMPINES
0,POINT (103.93742 1.37317),PASIR RIS
0,POINT (103.93748 1.37317),PASIR RIS
0,POINT (103.93753 1.30973),BEDOK
0,POINT (103.937687166667 1.33422333333333),BEDOK
0,POINT (103.93773 1.311),BEDOK
0,POINT (103.93778 1.34672),TAMPINES
0,POINT (103.93809 1.35608),TAMPINES
0,POINT (103.9382 1.3509),TAMPINES
0,POINT (103.93822 1.34827883333333),TAMPINES
0,POINT (103.93826 1.31015),BEDOK
0,POINT (103.938301833333 1.34600766666667),TAMPINES
0,POINT (103.93831 1.34451),TAMPINES
0,POINT (103.93836 1.3486),TAMPINES
0,POINT (103.938393 1.34884516666667),TAMPINES
0,POINT (103.9385 1.34631),TAMPINES
0,POINT (103.93854 1.3812),PASIR RIS
0,POINT (103.938658 1.33594433333333),BEDOK
0,POINT (103.93875 1.35347),TAMPINES
0,POINT (103.9389 1.32032),BEDOK
0,POINT (103.93899995 1.35034608333333),TAMPINES
0,POINT (103.9391 1.38086),PASIR RIS
0,POINT (103.939288666667 1.33227633333333),BEDOK
0,POINT (103.939329333333 1.3214975),BEDOK
0,POINT (103.939371833333 1.32146783333333),BEDOK
0,POINT (103.9395 1.32502),BEDOK
0,POINT (103.939509166667 1.37703516666667),PASIR RIS
0,POINT (103.9395332 1.35357468333333),TAMPINES
0,POINT (103.93974 1.3277),BEDOK
0,POINT (103.93974 1.35414),TAMPINES
0,POINT (103.93995 1.32534),BEDOK
0,POINT (103.94 1.3277),BEDOK
0,POINT (103.9400117 1.37258455),PASIR RIS
0,POINT (103.940204433333 1.3359818),BEDOK
0,POINT (103.94026 1.37158),PASIR RIS
0,POINT (103.940488833333 1.34560716666667),TAMPINES
0,POINT (103.940529666667 1.31312816666667),BEDOK
0,POINT (103.94055 1.35165),TAMPINES
0,POINT (103.94062 1.31081),BEDOK
0,POINT (103.94064 1.37506),PASIR RIS
0,POINT (103.9407 1.32052),BEDOK
0,POINT (103.9407 1.336335),TAMPINES
0,POINT (103.940725833333 1.32824416666667),BEDOK
0,POINT (103.94081 1.35359),TAMPINES
0,POINT (103.940817666667 1.32918916666667),BEDOK
0,POINT (103.940822333333 1.37974866666667),PASIR RIS
0,POINT (103.940896083333 1.3495189),TAMPINES
0,POINT (103.940986 1.33358183333333),BEDOK
0,POINT (103.941192166667 1.32490783333333),BEDOK
0,POINT (103.94122 1.37642),PASIR RIS
0,POINT (103.941327833333 1.34686433333333),TAMPINES
0,POINT (103.94145 1.35154),TAMPINES
0,POINT (103.94147 1.37668),PASIR RIS
0,POINT (103.94156 1.3707),PASIR RIS
0,POINT (103.94161 1.37828),PASIR RIS
0,POINT (103.94193 1.37935),PASIR RIS
0,POINT (103.942087833333 1.37014183333333),PASIR RIS
0,POINT (103.94221 1.3375),TAMPINES
0,POINT (103.94228 1.32162),BEDOK
0,POINT (103.942446 1.33300266666667),BEDOK
0,POINT (103.94252 1.33046),BEDOK
0,POINT (103.942538333333 1.37907583333333),PASIR RIS
0,POINT (103.942788833333 1.34667066666667),TAMPINES
0,POINT (103.9432 1.36918),PASIR RIS
0,POINT (103.94321 1.31152),BEDOK
0,POINT (103.94327 1.3691),PASIR RIS
0,POINT (103.9432995 1.37720783333333),PASIR RIS
0,POINT (103.94333 1.33859),TAMPINES
0,POINT (103.94363 1.33888),TAMPINES
0,POINT (103.9437 1.3747),PASIR RIS
0,POINT (103.9437225 1.32613216666667),BEDOK
0,POINT (103.944 1.373163),PASIR RIS
0,POINT (103.94417 1.32605),BEDOK
0,POINT (103.944348333333 1.34753033333333),TAMPINES
0,POINT (103.944523666667 1.32021033333333),BEDOK
0,POINT (103.94458 1.37069),PASIR RIS
0,POINT (103.944583166667 1.32022783333333),BEDOK
0,POINT (103.94474 1.37238),PASIR RIS
0,POINT (103.94515 1.34669),TAMPINES
0,POINT (103.94523 1.33626),TAMPINES
0,POINT (103.94528 1.34027),TAMPINES
0,POINT (103.9453 1.35344),TAMPINES
0,POINT (103.94535 1.34018),TAMPINES
0,POINT (103.9454 1.31882),BEDOK
0,POINT (103.945595666667 1.3550285),TAMPINES
0,POINT (103.945601833333 1.35501466666667),TAMPINES
0,POINT (103.94566 1.32119),BEDOK
0,POINT (103.94571 1.32701),BEDOK
0,POINT (103.94571 1.32725),BEDOK
0,POINT (103.9459 1.34559),TAMPINES
0,POINT (103.94591 1.38256),PASIR RIS
0,POINT (103.946309833333 1.36792116666667),PASIR RIS
0,POINT (103.94632 1.35694),TAMPINES
0,POINT (103.946385333333 1.33960266666667),TAMPINES
0,POINT (103.9464 1.331056),BEDOK
0,POINT (103.946541666667 1.349656),TAMPINES
0,POINT (103.946732333333 1.373767),PASIR RIS
0,POINT (103.94681 1.3416),TAMPINES
0,POINT (103.947 1.3604),TAMPINES
0,POINT (103.94706 1.34153),TAMPINES
0,POINT (103.94725 1.37154),PASIR RIS
0,POINT (103.94727 1.37184),PASIR RIS
0,POINT (103.947302733333 1.37390128333333),PASIR RIS
0,POINT (103.94735 1.37168),PASIR RIS
0,POINT (103.94754 1.37226),PASIR RIS
0,POINT (103.947613 1.37211383333333),PASIR RIS
0,POINT (103.9477 1.31183),BEDOK
0,POINT (103.9477 1.368675),PASIR RIS
0,POINT (103.94789 1.36057),TAMPINES
0,POINT (103.94798 1.36041),TAMPINES
0,POINT (103.94798 1.36685),PASIR RIS
0,POINT (103.948 1.32969),BEDOK
0,POINT (103.948002166667 1.34799783333333),TAMPINES
0,POINT (103.948183 1.32980016666667),BEDOK
0,POINT (103.94847 1.33331),BEDOK
0,POINT (103.94854 1.34682),TAMPINES
0,POINT (103.94861 1.33125),BEDOK
0,POINT (103.94867 1.34812),TAMPINES
0,POINT (103.94886 1.35599),TAMPINES
0,POINT (103.94902 1.3119),BEDOK
0,POINT (103.94913 1.36664),PASIR RIS
0,POINT (103.949168216667 1.36944141666667),PASIR RIS
0,POINT (103.949283833333 1.355045),TAMPINES
0,POINT (103.9496 1.373),PASIR RIS
0,POINT (103.949707333333 1.37273066666667),PASIR RIS
0,POINT (103.9499 1.339492),TAMPINES
0,POINT (103.94994 1.37278),PASIR RIS
0,POINT (103.95 1.3275),BEDOK
0,POINT (103.950103166667 1.3441815),TAMPINES
0,POINT (103.950143333333 1.34195283333333),TAMPINES
0,POINT (103.950193 1.347818),TAMPINES
0,POINT (103.9502 1.35902),TAMPINES
0,POINT (103.95022 1.34958),TAMPINES
0,POINT (103.950323666667 1.34616116666667),TAMPINES
0,POINT (103.950332 1.34865483333333),TAMPINES
0,POINT (103.950425566667 1.34819871666667),TAMPINES
0,POINT (103.95045 1.31174),BEDOK
0,POINT (103.9506 1.31205),BEDOK
0,POINT (103.95083 1.34021),TAMPINES
0,POINT (103.95098 1.34505),TAMPINES
0,POINT (103.95115 1.36607),PASIR RIS
0,POINT (103.9513 1.31219),BEDOK
0,POINT (103.9513 1.359685),TAMPINES
0,POINT (103.95134 1.3362),TAMPINES
0,POINT (103.9514 1.359723),TAMPINES
0,POINT (103.951495166667 1.36151683333333),TAMPINES
0,POINT (103.951516666667 1.31225666666667),BEDOK
0,POINT (103.9517 1.361384),TAMPINES
0,POINT (103.95184 1.34577),TAMPINES
0,POINT (103.95184 1.35376),TAMPINES
0,POINT (103.95199 1.35018),TAMPINES
0,POINT (103.95203 1.34589),TAMPINES
0,POINT (103.952114333333 1.362656),TAMPINES
0,POINT (103.95215 1.35311),TAMPINES
0,POINT (103.9522785 1.3365615),TAMPINES
0,POINT (103.952333316667 1.35751111666667),TAMPINES
0,POINT (103.9525 1.365801),PASIR RIS
0,POINT (103.952566833333 1.354391),TAMPINES
0,POINT (103.9526 1.362774),TAMPINES
0,POINT (103.95264 1.35043),TAMPINES
0,POINT (103.952706983333 1.35729111666667),TAMPINES
0,POINT (103.95282 1.3493),TAMPINES
0,POINT (103.953 1.36376),TAMPINES
0,POINT (103.953059333333 1.36288316666667),TAMPINES
0,POINT (103.953218 1.351803),TAMPINES
0,POINT (103.953234166667 1.35129883333333),TAMPINES
0,POINT (103.9532615 1.36803783333333),PASIR RIS
0,POINT (103.95336 1.34705),TAMPINES
0,POINT (103.9534 1.35454),TAMPINES
0,POINT (103.95358 1.34725),TAMPINES
0,POINT (103.9538 1.359658),TAMPINES
0,POINT (103.95403 1.35165),TAMPINES
0,POINT (103.954145166667 1.35464116666667),TAMPINES
0,POINT (103.9542065 1.352869),TAMPINES
0,POINT (103.954287333333 1.35521666666667),TAMPINES
0,POINT (103.954669 1.3522445),TAMPINES
0,POINT (103.954674333333 1.35931483333333),TAMPINES
0,POINT (103.9547 1.34329),TAMPINES
0,POINT (103.954861 1.365117),PASIR RIS
0,POINT (103.95487 1.36155),TAMPINES
0,POINT (103.9549 1.354541),TAMPINES
0,POINT (103.95515 1.32057),BEDOK
0,POINT (103.95518 1.3672755),PASIR RIS
0,POINT (103.95537 1.36494),PASIR RIS
0,POINT (103.955374416667 1.37021333333333),PASIR RIS
0,POINT (103.955504333333 1.36725616666667),PASIR RIS
0,POINT (103.955517316667 1.37704531666667),PASIR RIS
0,POINT (103.95554 1.35664),TAMPINES
0,POINT (103.95554 1.35708),TAMPINES
0,POINT (103.95568 1.37297),PASIR RIS
0,POINT (103.95588 1.35121),TAMPINES
0,POINT (103.9559 1.370423),PASIR RIS
0,POINT (103.956 1.343483),TAMPINES
0,POINT (103.95608 1.32032),BEDOK
0,POINT (103.95613 1.37497),PASIR RIS
0,POINT (103.9562 1.37647),PASIR RIS
0,POINT (103.95651 1.37716),PASIR RIS
0,POINT (103.95675 1.36423),PASIR RIS
0,POINT (103.95698 1.37431),PASIR RIS
0,POINT (103.95703 1.35644),TAMPINES
0,POINT (103.95725 1.36399),PASIR RIS
0,POINT (103.9575 1.35105),TAMPINES
0,POINT (103.957593833333 1.35571666666667),TAMPINES
0,POINT (103.95781 1.36912),PASIR RIS
0,POINT (103.957839333333 1.37143966666667),PASIR RIS
0,POINT (103.9579 1.369058),PASIR RIS
0,POINT (103.95801 1.35714),TAMPINES
0,POINT (103.95822 1.35021),TAMPINES
0,POINT (103.9583 1.36842),PASIR RIS
0,POINT (103.958355716667 1.31485131666667),BEDOK
0,POINT (103.95841 1.31513),BEDOK
0,POINT (103.9585 1.36731),PASIR RIS
0,POINT (103.95851 1.35058),TAMPINES
0,POINT (103.95868 1.35743),TAMPINES
0,POINT (103.959001666667 1.37798783333333),PASIR RIS
0,POINT (103.9597 1.371023),PASIR RIS
0,POINT (103.9598 1.368),PASIR RIS
0,POINT (103.959850333333 1.36188116666667),PASIR RIS
0,POINT (103.9600505 1.364745),PASIR RIS
0,POINT (103.96007 1.33195),TAMPINES
0,POINT (103.96007 1.35377),TAMPINES
0,POINT (103.96021 1.37538),PASIR RIS
0,POINT (103.960299833333 1.36474266666667),PASIR RIS
0,POINT (103.9604 1.37084),PASIR RIS
0,POINT (103.9605 1.37378),PASIR RIS
0,POINT (103.96088 1.36001),TAMPINES
0,POINT (103.96119 1.34048),TAMPINES
0,POINT (103.96124 1.35979),TAMPINES
0,POINT (103.9613 1.3163),BEDOK
0,POINT (103.961361333333 1.36984733333333),PASIR RIS
0,POINT (103.96143 1.37413),PASIR RIS
0,POINT (103.96144 1.37534),PASIR RIS
0,POINT (103.961659 1.34972583333333),TAMPINES
0,POINT (103.9618 1.35992),PASIR RIS
0,POINT (103.9618 1.37827),PASIR RIS
0,POINT (103.961953 1.35570133333333),TAMPINES
0,POINT (103.96199 1.31653),BEDOK
0,POINT (103.96209 1.34342),TAMPINES
0,POINT (103.96243 1.36131),PASIR RIS
0,POINT (103.962902166667 1.34318216666667),TAMPINES
0,POINT (103.96292 1.35724),PASIR RIS
0,POINT (103.963117333333 1.35227666666667),TAMPINES
0,POINT (103.96343 1.35553),PASIR RIS
0,POINT (103.96348 1.35007),TAMPINES
0,POINT (103.96355 1.35541066666667),PASIR RIS
0,POINT (103.96363 1.35484),PASIR RIS
0,POINT (103.9638 1.37098),PASIR RIS
0,POINT (103.96386 1.35404),PASIR RIS
0,POINT (103.96406 1.35262),TAMPINES
0,POINT (103.96426 1.3635),PASIR RIS
0,POINT (103.96431 1.36348),PASIR RIS
0,POINT (103.96451 1.33417),TAMPINES
0,POINT (103.96453 1.33465),TAMPINES
0,POINT (103.96468 1.36497),PASIR RIS
0,POINT (103.96473 1.36441),PASIR RIS
0,POINT (103.964935333333 1.36480583333333),PASIR RIS
0,POINT (103.965510183333 1.34930943333333),TAMPINES
0,POINT (103.96565 1.31802),TAMPINES
0,POINT (103.96607 1.34832),TAMPINES
0,POINT (103.96697 1.33333),TAMPINES
0,POINT (103.96697 1.34738),CHANGI
0,POINT (103.9671 1.37096),PASIR RIS
0,POINT (103.96712 1.35028),CHANGI
0,POINT (103.96715 1.36592),PASIR RIS
0,POINT (103.96719 1.36557),PASIR RIS
0,POINT (103.96743 1.35385),PASIR RIS
0,POINT (103.96743 1.35739),PASIR RIS
0,POINT (103.96745 1.37174),PASIR RIS
0,POINT (103.96755 1.35306),CHANGI
0,POINT (103.96767 1.34697),CHANGI
0,POINT (103.96778 1.33241),TAMPINES
0,POINT (103.96782 1.34654),CHANGI
0,POINT (103.96789 1.33269),TAMPINES
0,POINT (103.96795 1.35133),CHANGI
0,POINT (103.96803 1.3515),CHANGI
0,POINT (103.96804 1.3329),TAMPINES
0,POINT (103.96807 1.3454),CHANGI
0,POINT (103.96821 1.34527),CHANGI
0,POINT (103.96839 1.3541),CHANGI
0,POINT (103.96846 1.3455),CHANGI
0,POINT (103.968469 1.3553835),PASIR RIS
0,POINT (103.96853 1.34541),CHANGI
0,POINT (103.96862 1.34554),CHANGI
0,POINT (103.96866 1.34454),CHANGI
0,POINT (103.96894 1.32073),TAMPINES
0,POINT (103.96907 1.33439),TAMPINES
0,POINT (103.96937 1.33742),TAMPINES
0,POINT (103.9695 1.37114),PASIR RIS
0,POINT (103.96967 1.36211),PASIR RIS
0,POINT (103.96986 1.32176),TAMPINES
0,POINT (103.9699 1.36004),PASIR RIS
0,POINT (103.97001 1.33759),TAMPINES
0,POINT (103.97022 1.34214),CHANGI
0,POINT (103.97037 1.34196),CHANGI
